 expiry_date | strike_price | option_type | num_trading_days | total_volume | total_oi | avg_premium | volume_to_oi_ratio 
-------------+--------------+-------------+------------------+--------------+----------+-------------+--------------------
 JINDALSTEL |   607667200 |  405897600 |      290519 |     170429 |  0.668 | Bullish
 M&M        |   165000000 |  110204000 |      272766 |     132424 |  0.668 | Bullish
 TECHM      |   100656000 |   67186800 |      135407 |      65992 |  0.667 | Bullish
 TATAPOWER  |   516681000 |  344700000 |       35001 |      16257 |  0.667 | Bullish
 MANAPPURAM |   253596000 |  168024000 |       53514 |      25804 |  0.663 | Bullish
 ICICIBANK  |  1008620250 |  668668000 |     1376006 |     867543 |  0.663 | Bullish
 TATAGLOBAL |   168944400 |  111177900 |       75623 |      37026 |  0.658 | Bullish
 RAMCOCEM   |     1684800 |    1105600 |         505 |        447 |  0.656 | Bullish
 EICHERMOT  |     3207425 |    2101150 |      153955 |      76921 |  0.655 | Bullish
 BAJAJFINSV |     8851875 |    5776375 |      103212 |      59027 |  0.653 | Bullish
 PIDILITIND |    16906000 |   10999500 |       31541 |      18243 |  0.651 | Bullish
 YESBANK    |  4740445600 | 3079480800 |     2899223 |    1674984 |  0.650 | Bullish
 AUROPHARMA |   197152000 |  127997000 |      284415 |     174619 |  0.649 | Bullish
 TCS        |   147989500 |   95218250 |     1139430 |     659970 |  0.643 | Bullish
 GRASIM     |    54522000 |   34847250 |       98350 |      65251 |  0.639 | Bullish
 BRITANNIA  |    15608400 |    9912200 |      123309 |      64626 |  0.635 | Bullish
 MINDTREE   |    12207600 |    7740600 |       29625 |      10979 |  0.634 | Bullish
 HINDPETRO  |   207144000 |  131252100 |      126492 |      65811 |  0.634 | Bullish
 UBL        |    11599000 |    7333900 |       10146 |       6463 |  0.632 | Bullish
 PEL        |    34318978 |   21699304 |      180597 |     109620 |  0.632 | Bullish
 IGL        |    72839250 |   46024000 |       31362 |      15418 |  0.632 | Bullish
 OIL        |    21563256 |   13579005 |        2020 |       1992 |  0.630 | Bullish
 NATIONALUM |   451570000 |  284670000 |       26352 |      13348 |  0.630 | Bullish
 MRF        |       18860 |      11840 |         363 |        212 |  0.628 | Bullish
 ICICIPRULI |    89092500 |   55627500 |       68725 |      29724 |  0.624 | Bullish
 KAJARIACER |     7316400 |    4561700 |        3966 |       1169 |  0.623 | Bullish
 TATASTEEL  |   657920612 |  407623468 |     1104006 |     686824 |  0.620 | Bullish
 UJJIVAN    |   101291200 |   62822400 |       81155 |      47920 |  0.620 | Bullish
 APOLLOTYRE |   159711000 |   98658000 |       45819 |      26323 |  0.618 | Bullish
 PAGEIND    |       69625 |      42975 |        1802 |        974 |  0.617 | Bullish
 JSWSTEEL   |   242798000 |  149644000 |      179372 |     105702 |  0.616 | Bullish
 HCLTECH    |    59672200 |   36691200 |      139939 |      63899 |  0.615 | Bullish
 HEROMOTOCO |    36603800 |   22431600 |      377477 |     180007 |  0.613 | Bullish
 HDFCBANK   |   256722500 |  157180250 |     1312891 |     792227 |  0.612 | Bullish
 MOTHERSUMI |   273114600 |  166871100 |      102670 |      48125 |  0.611 | Bullish
 ADANIENT   |   180508000 |  110032000 |       70146 |      29653 |  0.610 | Bullish
 AXISBANK   |   604273200 |  368137200 |      924496 |     584624 |  0.609 | Bullish
 HAVELLS    |    48355000 |   29343000 |       67105 |      34711 |  0.607 | Bullish
 STAR       |    35556000 |   21525600 |       25995 |      13764 |  0.605 | Bullish
 ARVIND     |   110106000 |   66024000 |       18350 |      11177 |  0.600 | Bullish
 VEDL       |   647859000 |  387624000 |      278171 |     166587 |  0.598 | Bullish
 MGL        |    11527800 |    6882600 |       26443 |      13281 |  0.597 | Bullish
 SBIN       |  3495522000 | 2079771000 |     2384880 |    1385762 |  0.595 | Bullish
 COALINDIA  |   446285400 |  264974600 |      221766 |     107893 |  0.594 | Bullish
 COLPAL     |    12102300 |    7140700 |       13648 |       5075 |  0.590 | Bullish
 INFRATEL   |    56902000 |   33400000 |       26381 |      14893 |  0.587 | Bullish
 RELIANCE   |   900408500 |  526956000 |     3042023 |    1968745 |  0.585 | Bullish
 DISHTV     |   790076000 |  460586000 |       32637 |      18126 |  0.583 | Bullish
 TVSMOTOR   |    72600000 |   42252100 |      100739 |      51049 |  0.582 | Bullish
 BANKBARODA |  1351589400 |  784201500 |      306829 |     143780 |  0.580 | Bullish
 CIPLA      |   120139750 |   69306000 |      125082 |      71121 |  0.577 | Bullish
 LUPIN      |    72377900 |   41713700 |      123139 |      61650 |  0.576 | Bullish
 LICHSGFIN  |   147407700 |   84377700 |      167840 |     101796 |  0.572 | Bullish
 BHARATFORG |    48771600 |   27865200 |       51614 |      25223 |  0.571 | Bullish
 ONGC       |   469470000 |  267667500 |      130508 |      56820 |  0.570 | Bullish
 ITC        |  1238109600 |  701824800 |      572708 |     257478 |  0.567 | Bullish
 ULTRACEMCO |    20877800 |   11839600 |      135794 |      57715 |  0.567 | Bullish
 PVR        |    11546000 |    6530800 |       24280 |      11130 |  0.566 | Bullish
 IOC        |   476507500 |  269472000 |      132429 |      62964 |  0.566 | Bullish
 SAIL       |  1770168000 | 1001796000 |      144738 |      66000 |  0.566 | Bullish
 DABUR      |    65301250 |   36682500 |       78210 |      30805 |  0.562 | Bullish
 FEDERALBNK |   816746000 |  457583000 |       98678 |      46222 |  0.560 | Bullish
 NBCC       |   609229000 |  341037000 |       43900 |      18254 |  0.560 | Bullish
 ADANIPOWER |   603960000 |  335750000 |       29412 |       9046 |  0.556 | Bullish
 VOLTAS     |    55479000 |   30793000 |       77907 |      37214 |  0.555 | Bullish
 IDBI       |   207384000 |  114840000 |       10280 |       5273 |  0.554 | Bullish
 ASHOKLEY   |  2136726000 | 1180158000 |      447627 |     230985 |  0.552 | Bullish
 DHFL       |   205572000 |  113028000 |       33822 |      14746 |  0.550 | Bullish
 L&TFH      |   584900700 |  317408400 |      118926 |      50462 |  0.543 | Bullish
 BHEL       |  1669455000 |  907117500 |      187411 |      80268 |  0.543 | Bullish
 HDFC       |   204589250 |  111167750 |      844688 |     385320 |  0.543 | Bullish
 ENGINERSIN |    52104200 |   28207200 |        7080 |       2759 |  0.541 | Bullish
 APOLLOHOSP |    24858000 |   13374000 |       76277 |      32148 |  0.538 | Bullish
 NTPC       |   589492800 |  316708800 |       92491 |      42157 |  0.537 | Bullish
 RELCAPITAL |    89535000 |   48102000 |       23524 |      12154 |  0.537 | Bullish
 AMBUJACEM  |   164047500 |   87255000 |       57551 |      29777 |  0.532 | Bullish
 GMRINFRA   |  1711530000 |  909540000 |       25334 |       7626 |  0.531 | Bullish
 LT         |   139276875 |   73641000 |      624619 |     323645 |  0.529 | Bullish
 CASTROLIND |    54719600 |   28828600 |        8588 |       3049 |  0.527 | Bullish
 PNB        |  2071091600 | 1091693300 |      263021 |     112658 |  0.527 | Bullish
 GAIL       |   501406668 |  262598154 |      103309 |      37146 |  0.524 | Bullish
 BIOCON     |   157066200 |   81496800 |       82359 |      46721 |  0.519 | Bullish
 ADANIPORTS |   177447500 |   92065000 |       90611 |      43874 |  0.519 | Bullish
 UPL        |    84910500 |   43758000 |      152087 |      86207 |  0.515 | Bullish
 NMDC       |   374436000 |  191508000 |       62928 |      31965 |  0.511 | Bullish
 UNIONBANK  |   469434000 |  237524000 |       50146 |      25048 |  0.506 | Bullish
 IBULHSGFIN |   656518400 |  330688800 |     1309980 |     812514 |  0.504 | Bullish
 DRREDDY    |    28724750 |   14470500 |      138732 |      75529 |  0.504 | Bullish
 PETRONET   |   145059000 |   71919000 |       42877 |      16973 |  0.496 | Bullish
 IDEA       | 10577182000 | 5222490000 |      225036 |      85842 |  0.494 | Bullish
 WIPRO      |   404012800 |  199238400 |      103844 |      54473 |  0.493 | Bullish
 TATACHEM   |    21687300 |   10674900 |       22460 |       9999 |  0.492 | Bullish
 POWERGRID  |   272380000 |  132860000 |       71210 |      33813 |  0.488 | Bullish
 MFSL       |    19788000 |    9566400 |       14374 |       5232 |  0.483 | Bullish
 NCC        |   957336000 |  462600000 |      150809 |      58824 |  0.483 | Bullish
 SUNPHARMA  |   558369900 |  267944600 |      635318 |     339278 |  0.480 | Bullish
 EXIDEIND   |    93919200 |   45016800 |       34449 |      12557 |  0.479 | Bullish
 CESC       |    16508000 |    7912000 |       23851 |       8160 |  0.479 | Bullish
 CANBK      |   301238000 |  143066000 |      196017 |      89471 |  0.475 | Bullish
 BEL        |   452082000 |  214776000 |       75724 |      28429 |  0.475 | Bullish
 ACC        |    29684400 |   14033600 |      121418 |      53957 |  0.473 | Bullish
 TATAELXSI  |    25449000 |   11830800 |       41747 |      13212 |  0.465 | Bullish
 BANKINDIA  |   566694000 |  260832000 |       74648 |      30450 |  0.460 | Bullish
 MCDOWELL-N |    70025000 |   31731250 |       59779 |      25716 |  0.453 | Bullish
 TORNTPOWER |    34116000 |   15150000 |        8190 |       2303 |  0.444 | Bullish
 GLENMARK   |    44552000 |   19458000 |       50530 |      18136 |  0.437 | Bullish
 MARICO     |    46321600 |   19687200 |       13250 |       5733 |  0.425 | Bullish
 HEXAWARE   |    19002000 |    8007000 |        8068 |       2548 |  0.421 | Bullish
 RAYMOND    |    16316000 |    6489600 |       25649 |      10270 |  0.398 | Bullish
 CONCOR     |    25440951 |   10136055 |       12618 |       2859 |  0.398 | Bullish
